gsis_id,pfr_player_name,position,season,pick,round,team,college,age,y2_games,y2_points,y3_games,y3_points,y4_games,y4_points,total_games,total_points,y24_ppg,low_sample_flag,is_training,censored_incomplete_arc,best3of4_ppg,expected_ppg_at_pick,residual_ppg,head_b_training_eligible,target_version,curve_version,age_at_draft,age_at_draft_missing,age_at_draft_source,covid_eligibility_flag,covid_eligibility_flag_missing,covid_eligibility_flag_source,transfer_portal_flag,transfer_portal_flag_missing,transfer_portal_flag_source,early_declare,early_declare_missing,early_declare_source,final_college_age,final_college_age_missing,final_college_age_source,height,height_missing,height_source,weight,weight_missing,weight_source,wr_vertical_jump,wr_vertical_jump_missing,wr_vertical_jump_source,wr_meets_athletic_floor,wr_meets_athletic_floor_missing,wr_meets_athletic_floor_source,rb_speed_score,rb_speed_score_missing,rb_speed_score_source,rb_weight,rb_weight_missing,rb_weight_source,rb_3cone,rb_3cone_missing,rb_3cone_source,rb_meets_athletic_floor,rb_meets_athletic_floor_missing,rb_meets_athletic_floor_source,te_weight,te_weight_missing,te_weight_source,te_bmi,te_bmi_missing,te_bmi_source,te_height_adj_speed_score,te_height_adj_speed_score_missing,te_height_adj_speed_score_source,nfl_pick,nfl_pick_missing,nfl_pick_source,nfl_round,nfl_round_missing,nfl_round_source,rb_age_at_draft,rb_age_at_draft_missing,rb_age_at_draft_source,te_age_at_draft,te_age_at_draft_missing,te_age_at_draft_source,wr_dominator_career,wr_dominator_career_missing,wr_dominator_career_source,rb_career_dominator,rb_career_dominator_missing,rb_career_dominator_source,te_career_dominator,te_career_dominator_missing,te_career_dominator_source,wr_market_share_yds,wr_market_share_yds_missing,wr_market_share_yds_source,rb_scrimmage_ypg,rb_scrimmage_ypg_missing,rb_scrimmage_ypg_source,wr_dominator_final,wr_dominator_final_missing,wr_dominator_final_source,wr_breakout_age,wr_breakout_age_missing,wr_breakout_age_source,rb_rec_ypg,rb_rec_ypg_missing,rb_rec_ypg_source,rb_final_dominator,rb_final_dominator_missing,rb_final_dominator_source,te_deep_yard_share,te_deep_yard_share_missing,te_deep_yard_share_source,te_ryptpa_final,te_ryptpa_final_missing,te_ryptpa_final_source,rb_10_yard_split,rb_10_yard_split_missing,rb_10_yard_split_source,rb_ras_composite,rb_ras_composite_missing,rb_ras_composite_source,wr_ras_composite,wr_ras_composite_missing,wr_ras_composite_source,wr_yards_per_reception_career,wr_yards_per_reception_career_missing,wr_yards_per_reception_career_source,te_yards_per_reception_career,te_yards_per_reception_career_missing,te_yards_per_reception_career_source,te_ras_composite,te_ras_composite_missing,te_ras_composite_source,wr_rec_tds_per_game_final,wr_rec_tds_per_game_final_missing,wr_rec_tds_per_game_final_source,rb_school_sp_plus,rb_school_sp_plus_missing,rb_school_sp_plus_source,wr_early_declare,wr_early_declare_missing,wr_early_declare_source,w2_combine_degraded,w2b_cfbd_degraded,yprr_college,yprr_college_missing,yprr_college_source,ryptpa,ryptpa_missing,ryptpa_source,qb_completion_pct_final,qb_completion_pct_final_missing,qb_completion_pct_final_source,qb_yards_per_attempt_final,qb_yards_per_attempt_final_missing,qb_yards_per_attempt_final_source,qb_td_int_ratio_final,qb_td_int_ratio_final_missing,qb_td_int_ratio_final_source,qb_sack_rate_final,qb_sack_rate_final_missing,qb_sack_rate_final_source,rb_yards_per_carry_final,rb_yards_per_carry_final_missing,rb_yards_per_carry_final_source,rb_yards_per_reception_career,rb_yards_per_reception_career_missing,rb_yards_per_reception_career_source
00-0036628,John Bates,TE,2021,124,4,WAS,Boise St.,23.0,9,30.8,14,34.1,10,14.4,33,79.3,2.403,0,1,0,2.403,6.2285,-3.8255,1,head_b_v3,v3,23.0,0,nfl_data_py,1,0,proxy_draft_year_age,,1,,0,0,proxy_age_at_draft,22.0,0,proxy_age_at_draft,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,124,0,nfl_data_py,4,0,nfl_data_py,,1,,23.0,0,nfl_data_py,,1,,,1,,0.03455404607206143,0,cfbd,,1,,,1,,,1,,,1,,,1,,,1,,,1,,0.5294,0,cfbd,,1,,,1,,,1,,,1,,12.15,0,cfbd,,1,,,1,,,1,,,1,,0,0,,,,,,,,,,,,,,,,,,,,,,,,
00-0036555,Chuba Hubbard,RB,2021,126,4,CAR,Oklahoma St.,22.0,12,89.7,17,182.5,15,241.60000000000002,44,513.8,11.677,0,1,0,11.6773,7.3384,4.3389,1,head_b_v3,v3,22.0,0,nfl_data_py,0,0,proxy_draft_year_age,,1,,0,0,proxy_age_at_draft,21.0,0,proxy_age_at_draft,72.0,0,nfl_combine,210.0,0,nfl_combine,,1,,,1,,104.26,0,combine_barnwell2008,210.0,0,nfl_combine,7.24,0,nfl_combine,1,0,combine_szekely2023_proxy,,1,,,1,,,1,,126,0,nfl_data_py,4,0,nfl_data_py,22.0,0,nfl_data_py,,1,,,1,,0.2979062811565304,0,cfbd,,1,,,1,,,1,,,1,,,1,,,1,,0.1555,0,cfbd,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,14.2,0,cfbd_sp_plus,,1,,0,0,,,,,,,,,,,,,,,,,,,4.7197,0,cfbd,8.8958,0,cfbd
00-0036876,Kylen Granson,TE,2021,127,4,IND,SMU,23.0,13,61.2,15,73.0,14,32.2,42,166.4,3.962,0,1,0,3.9619,6.2285,-2.2666,1,head_b_v3,v3,23.0,0,nfl_data_py,1,0,proxy_draft_year_age,,1,,0,0,proxy_age_at_draft,22.0,0,proxy_age_at_draft,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,127,0,nfl_data_py,4,0,nfl_data_py,,1,,23.0,0,nfl_data_py,,1,,,1,,0.19297238173366146,0,cfbd,,1,,,1,,,1,,,1,,,1,,,1,,,1,,1.4255,0,cfbd,,1,,,1,,,1,,,1,,16.39,0,cfbd,,1,,,1,,,1,,,1,,0,0,,,,,,,,,,,,,,,,,,,,,,,,
00-0036877,Jaelon Darden,WR,2021,129,4,TAM,North Texas,22.0,3,4.800000000000001,0,0.0,1,1.6,4,6.4,1.6,1,1,1,,6.5416,,0,head_b_v3,v3,22.0,0,nfl_data_py,0,0,proxy_draft_year_age,,1,,0,0,proxy_age_at_draft,21.0,0,proxy_age_at_draft,67.0,0,nfl_combine,174.0,0,nfl_combine,35.5,0,nfl_combine,1,0,nfl_combine_szekely2023_proxy,,1,,,1,,,1,,,1,,,1,,,1,,,1,,129,0,nfl_data_py,4,0,nfl_data_py,,1,,,1,,0.5495330641090359,0,cfbd,,1,,,1,,0.4643,0,cfbd,,1,,0.6121,0,cfbd,20.0,0,cfbd_proxy,,1,,,1,,,1,,,1,,,1,,,1,,,1,,12.17,0,cfbd,,1,,,1,,,1,,,1,,0,0,proxy_age_at_draft,0,0,,1,,3.5417,0,cfbd,,,,,,,,,,,,,,,,,,
00-0036630,Tylan Wallace,WR,2021,131,4,BAL,Oklahoma St.,22.0,5,7.3,2,8.1,8,36.300000000000004,15,51.7,3.447,1,1,0,3.4467,6.5416,-3.0949,1,head_b_v3,v3,22.0,0,nfl_data_py,0,0,proxy_draft_year_age,,1,,0,0,proxy_age_at_draft,21.0,0,proxy_age_at_draft,71.0,0,nfl_combine,194.0,0,nfl_combine,33.0,0,nfl_combine,1,0,nfl_combine_szekely2023_proxy,,1,,,1,,,1,,,1,,,1,,,1,,,1,,131,0,nfl_data_py,4,0,nfl_data_py,,1,,,1,,0.34100126742712294,0,cfbd,,1,,,1,,0.3751,0,cfbd,,1,,0.4018,0,cfbd,19.0,0,cfbd_proxy,,1,,,1,,,1,,,1,,,1,,,1,,,1,,17.11,0,cfbd,,1,,,1,,,1,,,1,,0,0,proxy_age_at_draft,0,0,,1,,2.5647,0,cfbd,,,,,,,,,,,,,,,,,,
00-0036929,Ian Book,QB,2021,133,4,NOR,Notre Dame,23.0,0,0.0,0,0.0,0,0.0,0,0.0,0.0,1,1,1,,,,0,head_b_v3,v3,23.0,0,nfl_data_py,1,0,proxy_draft_year_age,,1,,0,0,proxy_age_at_draft,22.0,0,proxy_age_at_draft,72.0,0,nfl_combine,211.0,0,nfl_combine,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,133,0,nfl_data_py,4,0,nfl_data_py,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,0,0,,,,,,,0.646,0,cfbd,8.0,0,cfbd,5.0,0,cfbd,0.064599,0,cfbd,,,,,,
00-0036918,Jacob Harris,WR,2021,141,4,LAR,Central Florida,24.0,1,1.6,0,0.0,0,0.0,1,1.6,1.6,1,1,1,,6.5416,,0,head_b_v3,v3,24.0,0,nfl_data_py,1,0,proxy_draft_year_age,,1,,0,0,proxy_age_at_draft,23.0,0,proxy_age_at_draft,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,141,0,nfl_data_py,4,0,nfl_data_py,,1,,,1,,0.20154075546719682,0,cfbd,,1,,,1,,0.1429,0,cfbd,,1,,0.1881,0,cfbd,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,20.44,0,cfbd,,1,,,1,,,1,,,1,,0,0,proxy_age_at_draft,0,0,,1,,1.1569,0,cfbd,,,,,,,,,,,,,,,,,,
00-0036887,Luke Farrell,TE,2021,145,5,JAX,Ohio St.,23.0,4,8.0,9,28.5,10,18.7,23,55.2,2.4,0,1,0,2.4,6.2285,-3.8285,1,head_b_v3,v3,23.0,0,nfl_data_py,1,0,proxy_draft_year_age,,1,,0,0,proxy_age_at_draft,22.0,0,proxy_age_at_draft,77.0,0,nfl_combine,251.0,0,nfl_combine,,1,,,1,,,1,,,1,,,1,,,1,,251.0,0,nfl_combine,29.76,0,nfl_combine_derived,96.61,0,combine_pp_hass_approx,145,0,nfl_data_py,5,0,nfl_data_py,,1,,23.0,0,nfl_data_py,,1,,,1,,0.03153679653679654,0,cfbd,,1,,,1,,,1,,,1,,,1,,,1,,,1,,0.1156,0,cfbd,,1,,,1,,,1,,,1,,11.63,0,cfbd,,1,,,1,,,1,,,1,,0,0,,,,,,,,,,,,,,,,,,,,,,,,
00-0036556,Brevin Jordan,TE,2021,147,5,HOU,Miami (FL),21.0,9,26.8,9,50.900000000000006,2,2.7,20,80.4,4.02,0,1,0,4.02,6.1922,-2.1722,1,head_b_v3,v3,21.0,0,nfl_data_py,0,0,proxy_draft_year_age,,1,,1,0,proxy_age_at_draft,20.0,0,proxy_age_at_draft,74.0,0,nfl_combine,247.0,0,nfl_combine,,1,,,1,,,1,,,1,,,1,,,1,,247.0,0,nfl_combine,31.71,0,nfl_combine_derived,103.77,0,combine_pp_hass_approx,147,0,nfl_data_py,5,0,nfl_data_py,,1,,21.0,0,nfl_data_py,,1,,,1,,0.22904161412358132,0,cfbd,,1,,,1,,,1,,,1,,,1,,,1,,,1,,1.2598,0,cfbd,,1,,,1,,,1,,,1,,13.24,0,cfbd,,1,,,1,,,1,,,1,,0,0,,,,,,,,,,,,,,,,,,,,,,,,
00-0036919,Kenneth Gainwell,RB,2021,150,5,PHI,Memphis,22.0,17,87.9,16,97.38,16,62.6,49,247.88,5.059,0,1,0,5.0588,7.0626,-2.0038,1,head_b_v3,v3,22.0,0,nfl_data_py,0,0,proxy_draft_year_age,,1,,0,0,proxy_age_at_draft,21.0,0,proxy_age_at_draft,,1,,201.0,0,nfl_combine,,1,,,1,,105.33,0,combine_barnwell2008,201.0,0,nfl_combine,,1,,1,0,combine_szekely2023_proxy,,1,,,1,,,1,,150,0,nfl_data_py,5,0,nfl_data_py,22.0,0,nfl_data_py,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,5.7,0,cfbd_sp_plus,,1,,0,0,,,,,,,,,,,,,,,,,,,,1,,11.68,0,cfbd
00-0036635,Ihmir Smith-Marsette,WR,2021,157,5,MIN,Iowa,22.0,3,0.4,7,32.5,1,6.0,11,38.9,3.536,1,1,0,3.5364,6.5416,-3.0052,1,head_b_v3,v3,22.0,0,nfl_data_py,0,0,proxy_draft_year_age,,1,,0,0,proxy_age_at_draft,21.0,0,proxy_age_at_draft,72.0,0,nfl_combine,181.0,0,nfl_combine,37.0,0,nfl_combine,1,0,nfl_combine_szekely2023_proxy,,1,,,1,,,1,,,1,,,1,,,1,,,1,,157,0,nfl_data_py,5,0,nfl_data_py,,1,,,1,,0.3313303816150116,0,cfbd,,1,,,1,,0.2182,0,cfbd,,1,,0.3313,0,cfbd,20.0,0,cfbd_proxy,,1,,,1,,,1,,,1,,,1,,,1,,,1,,14.55,0,cfbd,,1,,,1,,,1,,,1,,0,0,proxy_age_at_draft,0,0,,1,,1.3911,0,cfbd,,,,,,,,,,,,,,,,,,
00-0036637,Noah Gray,TE,2021,162,5,KAN,Duke,22.0,17,70.0,16,70.6,16,113.3,49,253.9,5.182,0,1,0,5.1816,6.1922,-1.0106,1,head_b_v3,v3,22.0,0,nfl_data_py,0,0,proxy_draft_year_age,,1,,0,0,proxy_age_at_draft,21.0,0,proxy_age_at_draft,75.0,0,nfl_combine,240.0,0,nfl_combine,,1,,,1,,,1,,,1,,,1,,,1,,240.0,0,nfl_combine,29.99,0,nfl_combine_derived,110.52,0,combine_pp_hass_approx,162,0,nfl_data_py,5,0,nfl_data_py,,1,,22.0,0,nfl_data_py,,1,,,1,,0.1478529663699676,0,cfbd,,1,,,1,,,1,,,1,,,1,,,1,,,1,,0.7128,0,cfbd,,1,,,1,,,1,,,1,,9.08,0,cfbd,,1,,,1,,,1,,,1,,0,0,,,,,,,,,,,,,,,,,,,,,,,,
00-0036640,Zach Davidson,TE,2021,168,5,MIN,Central Missouri St.,23.0,0,0.0,0,0.0,2,1.5,2,1.5,0.75,1,1,1,,6.1134,,0,head_b_v3,v3,23.0,0,nfl_data_py,1,0,proxy_draft_year_age,,1,,0,0,proxy_age_at_draft,22.0,0,proxy_age_at_draft,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,168,0,nfl_data_py,5,0,nfl_data_py,,1,,23.0,0,nfl_data_py,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,0,0,,,,,,,,,,,,,,,,,,,,,,,,
00-0036646,Simi Fehoko,WR,2021,179,5,DAL,Stanford,23.0,2,5.4,1,7.9,5,16.6,8,29.9,3.738,1,1,0,3.7375,5.0759,-1.3384,1,head_b_v3,v3,23.0,0,nfl_data_py,1,0,proxy_draft_year_age,,1,,0,0,proxy_age_at_draft,22.0,0,proxy_age_at_draft,75.0,0,nfl_combine,222.0,0,nfl_combine,34.5,0,nfl_combine,1,0,nfl_combine_szekely2023_proxy,,1,,,1,,,1,,,1,,,1,,,1,,,1,,179,0,nfl_data_py,5,0,nfl_data_py,,1,,,1,,0.3834630028141036,0,cfbd,,1,,,1,,0.3384,0,cfbd,,1,,0.3835,0,cfbd,21.0,0,cfbd_proxy,,1,,,1,,,1,,,1,,,1,,,1,,,1,,18.65,0,cfbd,,1,,,1,,,1,,,1,,0,0,proxy_age_at_draft,0,0,,1,,2.6545,0,cfbd,,,,,,,,,,,,,,,,,,
00-0036647,Cornell Powell,WR,2021,181,5,KAN,Clemson,23.0,0,0.0,0,0.0,0,0.0,0,0.0,0.0,1,1,1,,5.0759,,0,head_b_v3,v3,23.0,0,nfl_data_py,1,0,proxy_draft_year_age,,1,,0,0,proxy_age_at_draft,22.0,0,proxy_age_at_draft,72.0,0,nfl_combine,204.0,0,nfl_combine,36.5,0,nfl_combine,1,0,nfl_combine_szekely2023_proxy,,1,,,1,,,1,,,1,,,1,,,1,,,1,,181,0,nfl_data_py,5,0,nfl_data_py,,1,,,1,,0.2183551626787615,0,cfbd,,1,,,1,,0.1965,0,cfbd,,1,,0.1844,0,cfbd,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,12.61,0,cfbd,,1,,,1,,,1,,,1,,0,0,proxy_age_at_draft,0,0,,1,,1.5163,0,cfbd,,,,,,,,,,,,,,,,,,
00-0036951,Frank Darby,WR,2021,187,6,ATL,Arizona St.,23.0,1,2.5,0,0.0,0,0.0,1,2.5,2.5,1,1,1,,5.0759,,0,head_b_v3,v3,23.0,0,nfl_data_py,1,0,proxy_draft_year_age,,1,,0,0,proxy_age_at_draft,22.0,0,proxy_age_at_draft,72.0,0,nfl_combine,201.0,0,nfl_combine,34.5,0,nfl_combine,1,0,nfl_combine_szekely2023_proxy,,1,,,1,,,1,,,1,,,1,,,1,,,1,,187,0,nfl_data_py,6,0,nfl_data_py,,1,,,1,,0.1296010296010296,0,cfbd,,1,,,1,,0.0592,0,cfbd,,1,,0.1296,0,cfbd,21.0,0,cfbd_proxy,,1,,,1,,,1,,,1,,,1,,,1,,,1,,20.29,0,cfbd,,1,,,1,,,1,,,1,,0,0,proxy_age_at_draft,0,0,,1,,0.5287,0,cfbd,,,,,,,,,,,,,,,,,,
00-0036567,Elijah Mitchell,RB,2021,194,6,SFO,Louisiana,23.0,5,43.6,11,47.5,0,0.0,16,91.1,5.694,0,1,0,5.6937,6.9631,-1.2694,1,head_b_v3,v3,23.0,0,nfl_data_py,1,0,proxy_draft_year_age,,1,,0,0,proxy_age_at_draft,22.0,0,proxy_age_at_draft,70.0,0,nfl_combine,201.0,0,nfl_combine,,1,,,1,,109.23,0,combine_barnwell2008,201.0,0,nfl_combine,6.94,0,nfl_combine,1,0,combine_szekely2023_proxy,,1,,,1,,,1,,194,0,nfl_data_py,6,0,nfl_data_py,23.0,0,nfl_data_py,,1,,,1,,0.34720682302771855,0,cfbd,,1,,,1,,,1,,,1,,,1,,,1,,0.1978,0,cfbd,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,8.1,0,cfbd_sp_plus,,1,,0,0,,,,,,,,,,,,,,,,,,,6.1557,0,cfbd,11.8478,0,cfbd
00-0036569,Gary Brightwell,RB,2021,196,6,NYG,Arizona,22.0,8,29.0,3,11.6,0,0.0,11,40.6,3.691,1,1,0,3.6909,6.9631,-3.2722,1,head_b_v3,v3,22.0,0,nfl_data_py,0,0,proxy_draft_year_age,,1,,0,0,proxy_age_at_draft,21.0,0,proxy_age_at_draft,70.0,0,nfl_combine,218.0,0,nfl_combine,,1,,,1,,95.7,0,combine_barnwell2008,218.0,0,nfl_combine,7.51,0,nfl_combine,1,0,combine_szekely2023_proxy,,1,,,1,,,1,,196,0,nfl_data_py,6,0,nfl_data_py,22.0,0,nfl_data_py,,1,,,1,,0.3531323877068558,0,cfbd,,1,,,1,,,1,,,1,,,1,,,1,,0.2322,0,cfbd,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,-3.5,0,cfbd_sp_plus,,1,,0,0,,,,,,,,,,,,,,,,,,,4.4884,0,cfbd,6.6316,0,cfbd
00-0036650,Larry Rountree,RB,2021,198,6,LAC,Missouri,22.0,2,5.300000000000001,0,0.0,0,0.0,2,5.3,2.65,1,1,1,,6.9631,,0,head_b_v3,v3,22.0,0,nfl_data_py,0,0,proxy_draft_year_age,,1,,0,0,proxy_age_at_draft,21.0,0,proxy_age_at_draft,,1,,,1,,,1,,,1,,,1,,,1,,6.96,0,nfl_combine,,1,,,1,,,1,,,1,,198,0,nfl_data_py,6,0,nfl_data_py,22.0,0,nfl_data_py,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,-1.0,0,cfbd_sp_plus,,1,,0,0,,,,,,,,,,,,,,,,,,,,1,,,1,
00-0036857,Chris Evans,RB,2021,202,6,CIN,Michigan,23.0,4,12.8,1,2.1,0,0.0,5,14.9,2.98,1,1,1,,6.9631,,0,head_b_v3,v3,23.0,0,nfl_data_py,1,0,proxy_draft_year_age,,1,,0,0,proxy_age_at_draft,22.0,0,proxy_age_at_draft,71.0,0,nfl_combine,211.0,0,nfl_combine,,1,,,1,,102.91,0,combine_barnwell2008,211.0,0,nfl_combine,6.83,0,nfl_combine,1,0,combine_szekely2023_proxy,,1,,,1,,,1,,202,0,nfl_data_py,6,0,nfl_data_py,23.0,0,nfl_data_py,,1,,,1,,0.08804531977975434,0,cfbd,,1,,,1,,,1,,,1,,,1,,,1,,0.0697,0,cfbd,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,10.7,0,cfbd_sp_plus,,1,,0,0,,,,,,,,,,,,,,,,,,,,1,below_volume_gate,10.0435,0,cfbd
00-0036571,Marquez Stevenson,WR,2021,203,6,BUF,Houston,23.0,0,0.0,0,0.0,0,0.0,0,0.0,0.0,1,1,1,,5.0759,,0,head_b_v3,v3,23.0,0,nfl_data_py,1,0,proxy_draft_year_age,,1,,0,0,proxy_age_at_draft,22.0,0,proxy_age_at_draft,70.0,0,nfl_combine,180.0,0,nfl_combine,33.0,0,nfl_combine,1,0,nfl_combine_szekely2023_proxy,,1,,,1,,,1,,,1,,,1,,,1,,,1,,203,0,nfl_data_py,6,0,nfl_data_py,,1,,,1,,0.2055346503606146,0,cfbd,,1,,,1,,0.1636,0,cfbd,,1,,0.2356,0,cfbd,20.0,0,cfbd_proxy,,1,,,1,,,1,,,1,,,1,,,1,,,1,,15.81,0,cfbd,,1,,,1,,,1,,,1,,0,0,proxy_age_at_draft,0,0,,1,,1.0337,0,cfbd,,,,,,,,,,,,,,,,,,
00-0036572,Shi Smith,WR,2021,204,6,CAR,South Carolina,22.0,15,61.6,0,0.0,0,0.0,15,61.6,4.107,1,1,0,4.1067,5.0759,-0.9692,1,head_b_v3,v3,22.0,0,nfl_data_py,0,0,proxy_draft_year_age,,1,,0,0,proxy_age_at_draft,21.0,0,proxy_age_at_draft,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,204,0,nfl_data_py,6,0,nfl_data_py,,1,,,1,,0.4158653846153846,0,cfbd,,1,,,1,,0.335,0,cfbd,,1,,0.4175,0,cfbd,21.0,0,cfbd_proxy,,1,,,1,,,1,,,1,,,1,,,1,,,1,,12.62,0,cfbd,,1,,,1,,,1,,,1,,0,0,proxy_age_at_draft,0,0,,1,,2.1051,0,cfbd,,,,,,,,,,,,,,,,,,
00-0036652,Racey McMath,WR,2021,205,6,TEN,LSU,22.0,4,6.4,0,0.0,0,0.0,4,6.4,1.6,1,1,1,,5.0759,,0,head_b_v3,v3,22.0,0,nfl_data_py,0,0,proxy_draft_year_age,,1,,0,0,proxy_age_at_draft,21.0,0,proxy_age_at_draft,74.0,0,nfl_combine,217.0,0,nfl_combine,34.0,0,nfl_combine,1,0,nfl_combine_szekely2023_proxy,,1,,,1,,,1,,,1,,,1,,,1,,,1,,205,0,nfl_data_py,6,0,nfl_data_py,,1,,,1,,0.05207332051692833,0,cfbd,,1,,,1,,0.0637,0,cfbd,,1,,0.0527,0,cfbd,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,15.78,0,cfbd,,1,,,1,,,1,,,1,,0,0,proxy_age_at_draft,0,0,,1,,0.4632,0,cfbd,,,,,,,,,,,,,,,,,,
00-0036858,Jalen Camp,WR,2021,209,6,JAX,Georgia Tech,23.0,1,1.7000000000000002,0,0.0,0,0.0,1,1.7,1.7,1,1,1,,5.0759,,0,head_b_v3,v3,23.0,0,nfl_data_py,1,0,proxy_draft_year_age,,1,,0,0,proxy_age_at_draft,22.0,0,proxy_age_at_draft,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,209,0,nfl_data_py,6,0,nfl_data_py,,1,,,1,,0.24130013632776062,0,cfbd,,1,,,1,,0.1992,0,cfbd,,1,,0.2425,0,cfbd,22.0,0,cfbd_proxy,,1,,,1,,,1,,,1,,,1,,,1,,,1,,17.02,0,cfbd,,1,,,1,,,1,,,1,,0,0,proxy_age_at_draft,0,0,,1,,1.3852,0,cfbd,,,,,,,,,,,,,,,,,,
00-0036654,Demetric Felton,RB,2021,211,6,CLE,UCLA,23.0,4,2.4,0,0.0,0,0.0,4,2.4,0.6,1,1,1,,6.9631,,0,head_b_v3,v3,23.0,0,nfl_data_py,1,0,proxy_draft_year_age,,1,,0,0,proxy_age_at_draft,22.0,0,proxy_age_at_draft,68.0,0,nfl_combine,189.0,0,nfl_combine,,1,,,1,,88.2,0,combine_barnwell2008,189.0,0,nfl_combine,,1,,1,0,combine_szekely2023_proxy,,1,,,1,,,1,,211,0,nfl_data_py,6,0,nfl_data_py,23.0,0,nfl_data_py,,1,,,1,,0.399246973596416,0,cfbd,,1,,,1,,,1,,,1,,,1,,,1,,0.2559,0,cfbd,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,-1.1,0,cfbd_sp_plus,,1,,0,0,,,,,,,,,,,,,,,,,,,5.0606,0,cfbd,9.6768,0,cfbd
00-0036906,Khalil Herbert,RB,2021,217,6,CHI,Virginia Tech,23.0,13,117.80000000000001,12,112.5,8,31.5,33,261.8,7.933,0,1,0,7.9333,6.9631,0.9702,1,head_b_v3,v3,23.0,0,nfl_data_py,1,0,proxy_draft_year_age,,1,,0,0,proxy_age_at_draft,22.0,0,proxy_age_at_draft,68.0,0,nfl_combine,210.0,0,nfl_combine,,1,,,1,,106.15,0,combine_barnwell2008,210.0,0,nfl_combine,6.96,0,nfl_combine,1,0,combine_szekely2023_proxy,,1,,,1,,,1,,217,0,nfl_data_py,6,0,nfl_data_py,23.0,0,nfl_data_py,,1,,,1,,0.37152428107866176,0,cfbd,,1,,,1,,,1,,,1,,,1,,,1,,0.2802,0,cfbd,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,13.7,0,cfbd_sp_plus,,1,,0,0,,,,,,,,,,,,,,,,,,,7.6323,0,cfbd,17.9,0,cfbd
00-0036879,Sam Ehlinger,QB,2021,218,6,IND,Texas,22.0,4,35.620000000000005,0,0.0,0,0.0,4,35.62,8.905,1,1,1,,,,0,head_b_v3,v3,22.0,0,nfl_data_py,0,0,proxy_draft_year_age,,1,,0,0,proxy_age_at_draft,21.0,0,proxy_age_at_draft,73.0,0,nfl_combine,220.0,0,nfl_combine,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,218,0,nfl_data_py,6,0,nfl_data_py,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,0,0,,,,,,,0.602,0,cfbd,8.0,0,cfbd,5.2,0,cfbd,0.059946,0,cfbd,,,,,,
00-0036657,Seth Williams,WR,2021,219,6,DEN,Auburn,21.0,0,0.0,0,0.0,0,0.0,0,0.0,0.0,1,1,1,,4.9089,,0,head_b_v3,v3,21.0,0,nfl_data_py,0,0,proxy_draft_year_age,,1,,1,0,proxy_age_at_draft,20.0,0,proxy_age_at_draft,75.0,0,nfl_combine,211.0,0,nfl_combine,37.0,0,nfl_combine,1,0,nfl_combine_szekely2023_proxy,,1,,,1,,,1,,,1,,,1,,,1,,,1,,219,0,nfl_data_py,6,0,nfl_data_py,,1,,,1,,0.3202587393338838,0,cfbd,,1,,,1,,0.3165,0,cfbd,,1,,0.3401,0,cfbd,18.0,0,cfbd_proxy,,1,,,1,,,1,,,1,,,1,,,1,,,1,,16.13,0,cfbd,,1,,,1,,,1,,,1,,1,0,proxy_age_at_draft,0,0,,1,,1.8564,0,cfbd,,,,,,,,,,,,,,,,,,
